id,per_square_meter_price
COL_353740,514.6198830409356
COL_353741,89026.31578947368
COL_353798,126636.36363636365
COL_353848,21659.555143850903
COL_353860,27882.454077744253
COL_354005,49821.05152085408
COL_354013,73166.08996539793
COL_354017,829.1666666666665
COL_354058,66547.25138974676
COL_354370,78489.44855146411
COL_354379,48559.22414637388
COL_354384,30809.523809523813
COL_354401,93284.66710746185
COL_354414,52608.91028330057
COL_354422,31948.608137044965
COL_354535,34646.77071054477
COL_354630,88667.01641310051
COL_354696,114297.29729729732
COL_354775,52183.98258060797
COL_354795,49443.33996023856
COL_355174,80376.04456824512
COL_355178,26389.13043478261
COL_355241,75094.3396226415
COL_355242,75094.3396226415
COL_355332,94344.8275862069
COL_355356,51964.23969149996
COL_355412,39800.0
COL_355457,57273.17073170732
COL_355532,23084.0
COL_355579,210805.08474576272
COL_355627,49533.33333333333
COL_355640,119718.75
COL_355642,27387.033398821226
COL_355643,154968.14055434742
COL_355644,154968.14055434742
COL_355702,45811.88118811881
COL_355851,24162.390788896344
COL_355942,38621.73254237876
COL_355991,44400.0
COL_356015,47724.3031358885
COL_356199,94563.49360304652
COL_356201,56492.04437042245
COL_356441,194028.29486224867
COL_356469,147407.40740740742
COL_356497,34800.0
COL_356528,64458.356015242236
COL_356531,60193.5874168179
COL_356616,22146.08695652174
COL_356638,63899.082568807324
COL_356826,72150.0
COL_356832,66333.33333333331
COL_356954,94121.62162162164
COL_356964,49555.125725338476
COL_356974,20352.87081339713
COL_356984,18323.77503366344
COL_356999,20490.118577075096
COL_357040,176660.85933488526
COL_357043,18228.155339805824
COL_357044,18228.155339805824
COL_357159,47303.29986183778
COL_357177,74625.0
COL_357179,99502.28535061328
COL_357180,99502.28535061328
COL_357214,22322.77526395173
COL_357243,24880.0
COL_357294,98717.58817208251
COL_357296,102745.28275112715
COL_357328,6267.402121341685
COL_357329,6267.402121341685
COL_357331,6267.402121341685
COL_357591,63977.22222222222
COL_357674,73121.19707073302
COL_357819,43961.8822265045
COL_357939,34075.342465753434
COL_357974,59700.0
COL_358084,48542.90569243839
COL_358132,25765.158806544754
COL_358232,23937.44987971131
COL_358276,41116.376699023196
COL_358345,85693.6936936937
COL_358346,97621.93849675672
COL_358399,260617.1127235932
COL_358409,88030.83923154701
COL_358650,49716.66666666666
COL_358680,30831.144465290807
COL_358681,30831.144465290807
COL_358684,25919.250180245137
COL_358785,64536.7412140575
COL_358809,54770.64220183486
COL_358838,46367.68035142183
COL_358860,59645.77656675749
COL_358903,10069.709916797841
COL_358918,3843.727272727273
COL_358919,3843.727272727273
COL_359017,84575.0
COL_359184,54726.5625
COL_359231,61419.753086419754
COL_359287,62741.17647058825
COL_359445,39659.45597999293
COL_359491,87797.96380090498
COL_359659,60897.959183673476
COL_359709,89515.08771929823
COL_359737,58603.448990267825
COL_359790,68061.40593530853
COL_359919,65697.94220780933
COL_359952,63892.302172173004
COL_359998,40667.515222963484
COL_360122,83524.88188336862
COL_360130,55202.34500188322
COL_360208,49750.0
COL_360271,36667.87718838952
COL_360276,82875.0
COL_360277,57523.550382698086
COL_360356,39192.60869565217
COL_360445,81822.22222222223
COL_360564,61419.753086419754
COL_360668,119400.0
COL_360703,102442.32099275908
COL_360822,53576.923076923085
COL_361154,110579.20792079208
COL_361255,279582.9268292683
COL_361394,161952.0454084068
COL_361459,53122.83345281424
COL_361605,40169.41899454164
COL_361689,75240.74074074073
COL_361827,89189.15388921728
COL_361842,60435.160841088924
COL_361905,538627.0380434783
COL_361973,187312.47368516657
COL_362013,99500.0
COL_362046,26917.64705882353
COL_362150,63196.72131147541
COL_362151,45542.30769230769
COL_362152,58672.071948813165
COL_362153,45542.30769230769
COL_362154,39415.38461538462
COL_362229,58672.071948813165
COL_362246,9923.076923076924
COL_362248,189292.68292682926
COL_362262,45542.30769230769
COL_362294,361287.8089849332
COL_362348,45209.58848895979
COL_362497,85539.56834532374
COL_362498,86054.05405405405
COL_362499,80138.88888888889
COL_362500,63492.0634920635
COL_362501,67158.33333333333
COL_362502,24734.46327683616
COL_362503,38201.70109356015
COL_362504,91726.20419451488
COL_362505,75809.52380952383
COL_362506,33906.495201649384
COL_362507,95154.69743348245
COL_362508,152073.64222769302
COL_362583,19531.535747532875
COL_362707,14808.55982505467
COL_362717,76006.94444444444
COL_362999,50488.331289899805
COL_363073,40547.29394759488
COL_363180,7728.036904102237
COL_363332,38360.606516970176
COL_363375,10447.5
COL_363376,81173.23556370303
COL_363408,50254.485313450845
COL_363479,45878.962536023064
COL_363480,69017.34104046242
COL_363826,66333.33333333331
COL_363911,34833.333333333336
COL_364047,112029.13563529676
COL_364051,28200.161226292134
COL_364053,34083.03944387634
COL_364201,21613.030691193224
COL_364302,54278.287604785306
COL_364411,46638.495442761014
COL_364507,69650.0
COL_364716,112700.1753110661
COL_364810,46480.511788100834
COL_364830,70133.41913341913
COL_364885,31318.110875337716
COL_364889,25404.92957746479
COL_364994,132335.38694282036
COL_365066,31271.42857142857
COL_365439,45679.42642311933
COL_365528,59402.985074626864
COL_365550,34201.38888888888
COL_365615,76006.16657984014
COL_365632,156054.5941477751
COL_365671,10613.333333333334
COL_365899,119019.13875598086
COL_365987,64527.19665271968
COL_366038,52707.142857142855
COL_366048,89620.32710280373
COL_366184,61690.90909090909
COL_366254,154871.27975459327
COL_366349,37168.92740132888
COL_366512,29847.953216374262
COL_366696,49535.10266233311
COL_366865,57496.71829876609
COL_367190,52870.762711864416
COL_367202,103644.54279430256
COL_367213,77576.27118644067
COL_367229,76148.5208516564
COL_367256,52215.74344023325
COL_367288,114048.78048780488
COL_367318,102376.47831800263
COL_367362,109450.0
COL_367381,30363.849765258212
COL_367407,79195.66211650234
COL_367515,84169.18429003021
COL_367614,27138.13472064163
COL_367646,31664.648910411626
COL_367648,42784.67933808827
COL_367807,45525.51082833722
COL_367808,45525.51082833722
COL_367889,31825.0
COL_367998,35110.29411764706
COL_368007,72552.97050568767
COL_368014,27100.0
COL_368023,29381.15330520393
COL_368040,60946.14432404344
COL_368045,95064.75820886168
COL_368104,63668.68112335585
COL_368389,42285.71428571428
COL_368391,33751.696065128905
COL_368397,42285.71428571428
COL_368411,74600.0
COL_368415,68274.50980392157
COL_368444,60431.72237277929
COL_368452,100306.45161290324
COL_368453,99500.0
COL_368606,59832.129977468205
COL_368697,59698.82004986436
COL_368754,54226.618705035966
COL_368783,94520.0
COL_368824,43780.129964217165
COL_368829,26105.263157894737
COL_369107,29914.530558439
COL_369112,27116.66666666667
COL_369173,62041.17647058825
COL_369210,40230.797369979126
COL_369256,61146.17921108672
COL_369278,20708.33333333333
COL_369313,19900.04475607937
COL_369325,79752.60096971312
COL_369342,35033.80301834585
COL_369376,36400.7177716257
COL_369391,86462.49964277561
COL_369476,34833.333333333336
COL_369546,23238.332568255846
COL_369589,73170.75147970479
COL_369645,48510.638297872334
COL_369668,57936.70886075949
COL_369718,53031.06802561775
COL_369721,87062.76695155114
COL_369751,97969.23076923077
COL_369882,28467.39534883721
COL_369926,21894.86552567237
COL_370048,36181.81818181818
COL_370103,119019.13875598086
COL_370147,46217.028966520986
COL_370197,148487.46616368415
COL_370225,64677.77777777778
COL_370443,15198.269508133626
COL_370450,42243.45339832049
COL_370459,209432.19634645793
COL_370464,49424.22436239294
COL_370662,89099.38291848806
COL_370698,76946.66666666669
COL_370735,91538.664330306
COL_370805,68061.40593530853
COL_370808,49336.86443941284
COL_370830,40353.29964656136
COL_370924,25549.57949183805
COL_371007,36526.02329021345
COL_371017,23201.06181603076
COL_371052,88934.1299868596
COL_371053,33945.20547945205
COL_371091,11812.5
COL_371132,36601.78571428571
COL_371154,66841.8766082151
COL_371167,87927.71877319919
COL_371424,129350.22222222225
COL_371437,59222.222222222226
COL_371438,21667.028646529445
COL_371439,21667.028646529445
COL_371519,146712.45421245423
COL_371520,1438.8489208633093
COL_371524,24666.66666666667
COL_371544,108545.45454545454
COL_371597,232165.41005203425
COL_371613,29619.04761904762
COL_371651,100782.794738764
COL_371663,192198.1944201759
COL_371669,119588.91898101254
COL_371678,93319.99038554094
COL_371685,500.0
COL_371692,44400.0
COL_371738,12100.225225225227
COL_371773,310257.57575757575
COL_371787,104237.16401285908
COL_372293,67319.8693304528
COL_372323,29601.195703171503
COL_372367,46267.10236653825
COL_372424,69097.22222222223
COL_372425,49750.0
COL_372443,260617.1127235932
COL_372456,160879.73856209152
COL_372498,25084.03361344538
COL_372559,58701.7310252996
COL_372561,43669.481036389865
COL_372592,38879.47269303202
COL_372593,40421.875
COL_372603,212722.31874756073
COL_372619,42161.01694915255
COL_372713,54961.63342830009
COL_372777,25431.27962085308
COL_372803,70768.13655761024
COL_372841,104238.09523809524
COL_372873,57710.0
COL_372875,39800.0
COL_372902,60431.72237277929
COL_372920,220411.3924050633
COL_372930,349042.00009997224
COL_372932,119588.91898101254
COL_372945,119588.91898101254
COL_372969,65257.45257452575
COL_373027,77576.27118644067
COL_373071,65174.382659262104
COL_373075,99499.73103819258
COL_373101,111333.33333333331
COL_373105,35756.69642857143
COL_373106,35756.69642857143
COL_373107,35756.69642857143
COL_373108,35756.69642857143
COL_373180,33223.12770762457
COL_373195,144386.5009112816
COL_373197,144386.5009112816
COL_373289,60431.72237277929
COL_373291,67585.18518518518
COL_373414,104139.53488372092
COL_373415,74597.70114942528
COL_373441,97480.85609061217
COL_373467,14986.301369863013
COL_373522,106625.0
COL_373627,28600.0
COL_373675,209432.19634645793
COL_373917,54645.161290322576
COL_373938,252727.2943807109
COL_374058,33941.60487760488
COL_374154,119588.91898101254
COL_374182,47793.12498279407
COL_374183,57200.0
COL_374232,53953.19634703195
COL_374272,29227.5
COL_374299,44469.7430033345
COL_374416,104038.46153846152
COL_374494,36301.0989010989
COL_374515,80614.66997947499
COL_374570,95082.66416246873
COL_374858,1617.8861788617887
COL_374867,4722.222222222223
COL_374899,54198.48277577416
COL_374955,80237.69100169778
COL_374975,84413.79310344828
COL_374997,31921.092198125112
COL_375026,16783.333333333332
COL_375033,62345.29783097003
COL_375103,44251.09108646577
COL_375118,51910.644156400354
COL_375119,59698.82004986436
COL_375120,63589.35626307227
COL_375121,18457.69902670327
COL_375183,184892.15421946615
COL_375452,26451.9427402863
COL_375463,140808.77526512367
COL_375672,38018.08354239195
COL_375673,22961.009262399544
COL_375716,119588.91898101254
COL_375781,59645.77656675749
COL_375859,59880.952380952374
COL_375888,79861.84210526316
COL_375893,119588.91898101254
COL_375899,46416.66666666666
COL_376021,8706.079900124843
COL_376102,195869.7211024175
COL_376206,37784.81012658228
COL_376211,43284.3137254902
COL_376366,286454.5454545455
COL_376367,286454.5454545455
COL_376368,13378.378378378377
COL_376405,26182.456140350878
COL_376443,248752.34755960177
COL_376475,99506.66145348588
COL_376477,157088.44459960258
COL_376499,26962.616822429907
COL_376500,26962.616822429907
COL_376524,5121.212121212121
COL_376613,39026.40796420968
COL_376661,9771.863117870722
COL_376674,66500.04714026766
COL_376690,65656.79012345678
COL_376712,95263.266601935
COL_376778,49749.900230840896
COL_376800,23276.353276353282
COL_376801,22495.65217391304
COL_377066,38235.294117647056
COL_377074,32846.398552990315
COL_377093,52608.91028330057
COL_377113,34311.217693250466
COL_377118,42896.82250426013
COL_377131,144227.54208358668
COL_377356,99520.0
COL_377543,59078.125
COL_377546,66500.29187422045
COL_377548,14924.642049736247
COL_377689,26962.616822429907
COL_377713,45111.59679224261
COL_377714,45111.59679224261
COL_377715,45111.59679224261
COL_377731,40466.50717703348
COL_377732,99987.67037212316
COL_377910,56911.439114391134
COL_377931,53238.146684751686
COL_377977,24375.658279695734
COL_378088,42912.5
COL_378144,69650.0
COL_378155,55971.67945570479
COL_378170,14374.810845979066
COL_378178,81130.76923076922
COL_378194,40169.41899454164
COL_378195,175588.23529411765
COL_378227,25439.600125280438
COL_378236,47911.1111111111
COL_378342,35296.20432777581
COL_378364,69095.39485801409
COL_378406,30080.95238095238
COL_378444,62041.17647058825
COL_378460,91984.84848484848
COL_378506,80614.66997947499
COL_378544,39829.44657152802
COL_378740,39799.26165205353
COL_378743,22495.65217391304
COL_378846,24035.08604341402
COL_378872,27622.98239178283
COL_378873,248752.34755960177
COL_378880,76694.79903398309
COL_378885,35420.0
COL_378904,81923.65269461079
COL_378971,76685.9344894027
COL_378972,76685.9344894027
COL_379131,46896.68604991435
COL_379199,42504.85436893204
COL_379283,54756.49350649351
COL_379294,71449.20081737767
COL_379338,79600.0
COL_379341,152073.64222769302
COL_379374,469070.8496905301
COL_379401,39535.864978902966
COL_379549,52823.65730797878
COL_379551,9045.454545454546
COL_379552,44885.869565217385
COL_379553,44885.869565217385
COL_379554,44885.869565217385
COL_379555,44885.869565217385
COL_379572,155468.75
COL_379670,20138.09523809524
COL_379673,37029.375726329214
COL_379680,98875.0
COL_379744,41456.66666666666
COL_379766,36881.55403165391
COL_379823,46862.22833010505
COL_379827,23166.66666666667
COL_379833,39276.31578947369
COL_379915,19669.287317174636
COL_380084,74949.9274310595
COL_380212,8455.598455598456
COL_380276,42826.086956521736
COL_380379,20055.5628472678
COL_380404,65856.8494641009
COL_380433,58670.127172930916
COL_380581,50314.574637249054
COL_380583,45135.0770991989
COL_380584,61690.14084507043
COL_380676,84322.03389830509
COL_380727,119588.91898101254
COL_380729,54433.96226415095
COL_380779,26425.120772946866
COL_380849,17512.0
COL_380889,62753.33333333334
COL_380920,59489.302967563824
COL_380981,33074.18085569784
COL_381005,94860.46511627908
COL_381044,2534.440532680239
COL_381093,59945.43438749545
COL_381129,67572.89562289562
COL_381130,5489.655172413794
COL_381131,92510.33606853313
COL_381133,49750.0
COL_381134,39180.75075785855
COL_381135,53084.310830634866
COL_381189,58793.93939393939
COL_381190,4776.0
COL_381202,46638.25757575756
COL_381203,46638.25757575756
COL_381204,46638.25757575756
COL_381231,39277.026884601975
COL_381295,57934.21052631577
COL_381296,57934.21052631577
COL_381371,64680.0
COL_381445,46377.17577681031
COL_381470,34206.180404959676
COL_381567,53783.78378378379
COL_381672,40976.4705882353
COL_381741,48843.84689001202
COL_381885,134188.07339449538
COL_381909,36188.01428915317
COL_382242,64675.25773195878
COL_382342,65455.07614213197
COL_382345,97510.47073108767
COL_382539,39441.404846244666
COL_382709,43395.93944097252
COL_382788,57157.446808510635
COL_382792,92392.85714285713
COL_382995,287364.62093862816
COL_383020,107639.34426229508
COL_383043,29698.2737408689
COL_383046,63680.0
COL_383264,349042.00009997224
COL_383272,110062.5
COL_383299,29490.9793814433
COL_383308,10233.644859813083
COL_383393,64455.7592890058
COL_383454,29965.90909090909
COL_383480,74985.69682109066
COL_383482,15622.0
COL_383558,95292.50182741508
COL_383684,49714.28571428573
COL_383726,31689.02704631373
COL_383773,127416.19038427509
COL_383810,72150.0
COL_383855,64960.32045932985
COL_383866,78770.83333333331
COL_383966,41793.10344827586
COL_383981,32307.926829268286
COL_384006,41363.29588014982
COL_384016,55597.26858922148
COL_384022,45770.0
COL_384106,130110.49723756908
COL_384116,163395.7871346333
COL_384222,248752.34755960177
COL_384231,37557.726465364125
COL_384295,64779.06960303316
COL_384325,70235.29411764706
COL_384362,70441.87015433665
COL_384398,49775.12894034177
COL_384499,47863.63636363637
COL_384636,186093.66671183993
COL_384650,49750.09489019396
COL_384670,105018.51851851851
COL_384718,19898.64864864865
COL_384720,102051.28205128203
COL_384721,102051.28205128203
COL_384722,102051.28205128203
COL_384723,102051.28205128203
COL_384724,102051.28205128203
COL_384725,102051.28205128203
COL_384726,102051.28205128203
COL_384727,102051.28205128203
COL_384730,166058.1081081081
COL_384743,49264.70588235294
COL_384801,44565.21739130434
COL_384841,67206.18256872128
COL_384884,13043.071161048689
COL_384916,19510.43916486681
COL_385075,22194.224659031224
COL_385133,32512.82051282052
COL_385148,56707.16889428919
COL_385149,94563.49360304652
COL_385150,3863.8297872340427
COL_385159,23833.33333333333
COL_385204,103644.54279430256
COL_385211,28190.0
COL_385220,76285.34323457803
COL_385264,14334.841628959275
COL_385312,77281.55339805825
COL_385327,67590.25070343295
COL_385345,99500.0
COL_385371,48326.29899232297
COL_385388,21613.030691193224
COL_385489,67884.99025341129
COL_385511,45741.66666666667
COL_385541,102051.28205128203
COL_385575,52589.85200845666
COL_385576,77704.98940618758
COL_385683,30020.04140914403
COL_385739,74150.94339622643
COL_385814,49750.0
COL_385828,119588.91898101254
COL_385939,39549.1452991453
COL_386160,89347.73173768303
COL_386195,52939.204665959696
COL_386279,65174.382659262104
COL_386331,38678.0
COL_386767,74205.27640533232
COL_386784,63963.997969160686
COL_386857,32361.63175303197
COL_386871,56335.449618588675
COL_386878,75375.03055367313
COL_386926,64462.58063751066
COL_386954,44648.594244151696
COL_387107,69657.6307458214
COL_387125,68249.62962962965
COL_387135,107542.99176209894
COL_387155,130793.12257348862
COL_387163,35684.782608695656
COL_387211,66834.35492528527
COL_387222,23183.33333333333
COL_387276,25346.727742874496
COL_387277,65665.3990447197
COL_387280,82841.99438202247
COL_387304,46467.78030707454
COL_387357,30919.5352113738
COL_387381,64246.771879483495
COL_387425,201678.9404587071
COL_387426,201678.9404587071
COL_387452,93972.22222222225
COL_387541,198411.76470588235
COL_387600,12707.692307692307
COL_387837,17093.75
COL_387921,59092.254733218586
COL_387922,175111.44823520738
COL_387925,45825.51797040169
COL_387934,55534.88372093024
COL_387935,32761.578044596914
COL_387937,52637.68115942029
COL_387947,20352.87081339713
COL_387952,3278.4184514003296
COL_388150,89550.18587360595
COL_388157,34826.16971167908
COL_388176,214758.10327078155
COL_388178,75289.21730363525
COL_388246,8950.0
COL_388315,49945.9650555036
COL_388325,30170.82592805257
COL_388360,93599.28275449046
COL_388403,108143.7312800775
COL_388416,83789.47368421053
COL_388433,48764.70588235294
COL_388447,39799.26165205353
COL_388465,27860.0
COL_388500,119400.0
COL_388505,57488.888888888876
COL_388507,48429.20353982301
COL_388578,83789.47368421053
COL_388589,13585.622947986869
COL_388651,23690.47619047619
COL_388675,31221.887348516288
COL_388732,49750.0
COL_388790,12436.666666666664
COL_388863,87277.19298245614
COL_388911,696480.0
COL_388927,60096.33221093039
COL_388962,65604.3956043956
COL_388964,96375.0
COL_389021,143445.86663982956
COL_389080,36673.07692307692
COL_389139,12927.007299270072
COL_389140,12927.007299270072
COL_389175,63959.183673469386
COL_389176,16600.0
COL_389230,44311.74089068826
COL_389264,74625.14342429039
COL_389373,63521.171774183815
COL_389408,140524.74575109142
COL_389425,75981.81818181819
COL_389438,21786.3436123348
COL_389459,66715.90909090909
COL_389488,23385.579937304075
COL_389576,49729.79202578378
COL_389663,39136.6848362881
COL_389787,52250.0
COL_389803,35774.555774146516
COL_389884,69017.34104046242
COL_389891,3532.544378698225
COL_389905,213970.24001007839
COL_390149,44311.74089068826
COL_390150,94054.05405405404
COL_390151,94054.05405405404
COL_390152,94054.05405405404
COL_390176,39231.815091774304
COL_390177,39231.815091774304
COL_390178,39231.815091774304
COL_390179,39231.815091774304
COL_390180,39231.815091774304
COL_390181,39231.815091774304
COL_390237,99506.66145348588
COL_390259,70592.80855199223
COL_390270,52608.91028330057
COL_390312,91540.0
COL_390313,91540.0
COL_390320,119781.121751026
COL_390321,119781.121751026
COL_390322,119781.121751026
COL_390390,46193.92642236915
COL_390394,79600.98010457815
COL_390447,63945.02617801048
COL_390474,44044.72868277344
COL_390485,76887.15806081715
COL_390656,40485.271232116786
COL_390675,61366.66666666666
COL_390720,47785.027371653734
COL_390759,12774.423149849768
COL_390760,12774.423149849768
COL_390761,303861.7760108432
COL_391004,60285.74400882401
COL_391012,19898.64864864865
COL_391064,191041.70837329046
COL_391101,5065.454545454545
COL_391115,67572.89562289562
COL_391171,17508.645276292336
COL_391285,56492.04437042245
COL_391330,64677.215189873416
COL_391418,58670.127172930916
COL_391464,71836.00713012478
COL_391466,26805.791726142306
COL_391556,39549.1452991453
COL_391648,42893.333333333336
COL_391650,33945.40645661086
COL_391754,15118.706345932747
COL_392218,81731.63793479177
COL_392243,107460.0
COL_392279,19897.674729934093
COL_392303,33653.382973733584
COL_392497,35820.0
COL_392554,62171.794871794875
COL_392663,88444.44444444444
COL_392737,47605.263157894726
COL_392878,19198.11684803581
COL_392908,62309.56661122002
COL_393015,101888.0
COL_393045,79600.0
COL_393092,41221.42857142857
COL_393145,39918.6046511628
COL_393278,69650.64102564103
COL_393287,44000.0
COL_393363,39239.43661971831
COL_393454,14742.456140350876
COL_393463,60289.01456420349
COL_393493,34153.318077803204
COL_393543,114581.40554792086
COL_393581,56914.82063054554
COL_393625,75706.52173913043
COL_393647,25709.172259507828
COL_393648,62753.84615384616
COL_393761,23122.18350754936
COL_393770,119588.91898101254
COL_393784,119588.91898101254
COL_393830,254354.8387096774
COL_393834,254354.8387096774
COL_393843,174247.13584288053
COL_393924,49733.33333333334
COL_393930,40963.06306306306
COL_393931,40963.06306306306
COL_393953,69543.20186116971
COL_394142,57759.80205557671
COL_394224,277970.1812355924
COL_394448,89099.38291848806
COL_394726,1000.0
COL_394737,16367.96536796537
COL_394738,35350.2538071066
COL_394764,201465.17692872995
COL_394777,47060.0279874533
COL_394783,3750.0
COL_394811,91789.66789667896
COL_394849,60193.5874168179
COL_394857,83644.26680233022
COL_394922,8300.0
COL_394988,30893.32176929749
COL_395063,64172.101196554795
COL_395135,62687.62353792034
COL_395184,62041.17647058825
COL_395191,51473.28881469115
COL_395196,78279.41176470589
COL_395197,80549.63783553473
COL_395209,31611.67562495732
COL_395214,305070.7547169812
COL_395226,81114.13043478262
COL_395281,193156.25292028935
COL_395296,14804.878048780489
COL_395344,64933.51673765124
COL_395573,101482.81318681317
COL_395574,101482.81318681317
COL_395608,57405.141741674335
COL_395713,14287.598944591027
COL_395714,35000.0
COL_395715,54214.74358974359
COL_395717,88718.22606814494
COL_395718,40026.02073650219
COL_395771,56857.142857142855
COL_395816,62175.0
COL_395841,100494.44444444444
COL_395898,61685.19757371232
COL_395904,17862.05882352941
COL_395929,34824.242424242424
COL_396047,129346.96827773127
COL_396072,57759.80205557671
COL_396104,76006.16657984014
COL_396114,44736.7204332764
COL_396161,21108.75390799464
COL_396162,58050.0
COL_396197,75079.48068604933
COL_396213,54609.756097560974
COL_396366,218902.57558790594
COL_396368,167160.0
COL_396373,44775.0
COL_396385,44356.787922789736
COL_396389,82224.87195670244
COL_396399,93530.0
COL_396434,61230.76923076923
COL_396522,47911.1111111111
COL_396536,49280.79891540042
COL_396544,48051.13636363637
COL_396605,79600.0
COL_396766,49752.15913537418
COL_396828,48526.9383987105
COL_396833,43485.728908694975
COL_396838,16748.436748436747
COL_396937,57547.77142770926
COL_396959,125722.02166064984
COL_396960,57082.96557811121
COL_396961,19352.95643153527
COL_396975,68754.80130226443
COL_397004,75619.8347107438
COL_397068,24875.0
COL_397220,51578.777335984094
COL_397251,73170.75147970479
COL_397387,22387.08981001727
COL_397408,167267.16767536107
COL_397515,364282.0512820513
COL_397613,19121.21212121212
COL_397736,38899.18901438374
COL_397747,21620.689655172413
COL_397860,72229.22508431702
COL_397875,3300.0
COL_397928,40174.966352624484
COL_398072,59363.873076131924
COL_398073,67679.12188226427
COL_398193,60018.33596518068
COL_398230,120320.56388540403
COL_398232,189292.07022397144
COL_398238,116100.0
COL_398375,38468.95161290323
COL_398381,274140.33613445377
COL_398395,35020.60017694482
COL_398412,20217.98365122616
COL_398466,54272.56230278387
COL_398494,31093.750000000004
COL_398545,54723.63636363637
COL_398781,44785.714285714275
COL_398819,102649.53499755262
COL_398836,42339.59690826587
COL_398868,119588.91898101254
COL_398879,89550.0
COL_398902,57127.41312741312
COL_398904,53658.139507866545
COL_399019,46271.317829457366
COL_399049,74371.8592964824
COL_399059,55934.833204034134
COL_399127,54076.086956521736
COL_399459,99500.52029136317
COL_399529,56377.777777777774
COL_399530,5035.061085809297
COL_399886,38895.454545454544
COL_399931,52345.47257714839
COL_400024,64680.0
COL_400104,30963.54166666667
COL_400156,43709.78477749131
COL_400161,3600.723763570567
COL_400207,61056.84869194756
COL_400215,40143.02804268242
COL_400271,73519.04544763641
COL_400272,73519.04544763641
COL_400380,28328.8940948056
COL_400422,1658.333333333333
COL_400487,43116.66666666666
COL_400545,65649.28602963033
COL_400546,65649.28602963033
COL_400549,65649.28602963033
COL_400554,61394.42473943266
COL_400610,42243.45339832049
COL_400630,38737.70491803279
COL_400640,31410.526315789484
COL_400645,379047.61904761905
COL_400652,23885.714285714286
COL_400802,96613.72582954957
COL_400811,96687.0806011876
COL_400840,94112.93302738892
COL_400904,21424.892535122668
COL_400940,232165.41005203425
COL_401007,77967.16417910447
COL_401013,8706.079900124843
COL_401269,62472.222222222226
COL_401392,507793.7460859244
COL_401419,128244.44444444445
COL_401547,57708.33333333332
COL_401587,918329.8933608532
COL_401661,44955.63065914945
COL_401705,53576.923076923085
COL_401767,40296.517991437766
COL_401797,46305.21034770113
COL_401868,49750.0
COL_402016,28771.66323622546
COL_402348,34638.24303310636
COL_402421,40617.10472026024
COL_402474,58041.66666666666
COL_402475,84575.0
COL_402507,26441.44144144144
COL_402530,54506.81874884408
COL_402555,46057.98575788404
COL_402739,116281.02189781025
COL_402789,40041.401234410725
COL_402795,47863.63636363637
COL_402894,99507.69230769233
COL_402928,41041.66666666666
COL_402934,68965.625
COL_402936,100306.45161290324
COL_402957,117465.07936507938
COL_403052,62864.34108527131
COL_403101,43900.0
COL_403137,9931.778146475353
COL_403139,43824.95583542762
COL_403160,65475.504322766574
COL_403161,22867.450561197216
COL_403162,67485.5252274607
COL_403165,65475.504322766574
COL_403242,136159.3984356604
COL_403418,35724.367432230814
COL_403560,69485.53846153847
COL_403564,22867.450561197216
COL_403610,46057.98575788404
COL_403634,36133.333333333336
COL_403737,101062.5
COL_403848,73240.74074074074
COL_403854,49355.15873015873
COL_403937,93539.45787851884
COL_404130,196907.18784750858
COL_404143,75688.26090820225
COL_404183,19900.0
COL_404215,69650.0
COL_404333,76781.59974094867
COL_404345,87308.82352941176
COL_404438,72795.52715654952
COL_404439,8742.537313432837
COL_404491,232165.41005203425
COL_404576,88654.29234338748
COL_404620,42258.566046537664
COL_404651,29793.08969555773
COL_404736,37098.254759746145
COL_404745,101096.7741935484
COL_404784,94528.30188679244
COL_404872,26888.48970793826
COL_405059,67864.72303297042
COL_405127,26917.64705882353
COL_405143,90833.58406572904
COL_405156,64446.969696969696
COL_405235,9607.843137254902
COL_405303,35566.543629627035
COL_405345,93539.45787851884
COL_405398,43851.57096424702
COL_405399,87194.44620186428
COL_405507,40052.32967696488
COL_405529,46896.68604991435
COL_405658,40337.83783783784
COL_405666,54724.77064220184
COL_405711,42809.379690790345
COL_405811,40379.24678340849
COL_405951,40047.619047619046
COL_406025,89141.46601712934
COL_406081,46433.326385514316
COL_406092,79600.0
COL_406116,98073.19459928157
COL_406145,23839.58333333333
COL_406171,35944.444444444445
COL_406232,33326.78889245593
COL_406234,37204.34782608696
COL_406275,77872.6383265857
COL_406276,38162.138271145435
COL_406277,46785.714285714275
COL_406278,176580.25
COL_406279,71902.31092436975
COL_406291,99500.0
COL_406380,250780.67150979632
COL_406471,64750.0
COL_406524,82386.0
COL_406525,47662.777658038984
COL_406577,43116.66666666666
COL_406642,265330.21102136635
COL_406698,70298.91304347826
COL_406765,1725.333333333333
COL_406819,216304.34782608692
COL_406981,87186.28008335922
COL_407017,45227.77781260957
COL_407064,31159.487776484286
COL_407236,15375.872382851443
COL_407262,70360.21687078399
COL_407274,35296.20432777581
COL_407301,49533.33333333333
COL_407334,66332.06674595243
COL_407372,73640.0
COL_407383,40667.515222963484
COL_407391,42442.39843429218
COL_407415,19900.0
COL_407480,49750.0
COL_407570,119588.91898101254
COL_407627,70843.49520383694
COL_407634,146193.23241317898
COL_407635,146193.23241317898
COL_407683,12914.572864321608
COL_407899,73176.4705882353
COL_407927,323375.0
COL_407936,46496.193040102386
